年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最高日期,溫度_最低,溫度_最低日期,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風速日期,最大十分鐘風向,最大瞬間風,最大瞬間風日期,最大瞬間風向,相對濕度_平均,相對濕度_最低,相對濕度_最低日期,氣壓_平均,日照時數
2025,4,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,3196.0,3.699074074,蘭嶼,22.3,29.1,2025-04-20,16.6,2025-04-01,61.0,8.0,18.6,2025-04-13,30.0,26.5,2025-04-13,40.0,88.0,47.0,2025-04-14,976.0,125.2
2025,4,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,0.0,0.0,蘭嶼,22.3,29.1,2025-04-20,16.6,2025-04-01,61.0,8.0,18.6,2025-04-13,30.0,26.5,2025-04-13,40.0,88.0,47.0,2025-04-14,976.0,125.2
2025,4,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,50744.0,3.203535354,金門,20.2,29.4,2025-04-15,9.8,2025-04-01,55.5,9.0,8.7,2025-04-15,80.0,14.3,2025-04-15,100.0,82.0,13.0,2025-04-03,1010.3,159.6
2025,4,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,26603.0,4.105401235,金門,20.2,29.4,2025-04-15,9.8,2025-04-01,55.5,9.0,8.7,2025-04-15,80.0,14.3,2025-04-15,100.0,82.0,13.0,2025-04-03,1010.3,159.6
2025,4,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,5722.0,3.998602376,金門,20.2,29.4,2025-04-15,9.8,2025-04-01,55.5,9.0,8.7,2025-04-15,80.0,14.3,2025-04-15,100.0,82.0,13.0,2025-04-03,1010.3,159.6
2025,4,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,7990.0,3.579749104,馬祖,18.0,26.8,2025-04-20,8.5,2025-04-01,143.0,12.0,12.9,2025-04-12,220.0,20.8,2025-04-12,240.0,85.0,36.0,2025-04-14,1003.4,168.9
2025,4,高訓中心太陽光電發電站/Kaohsiung Training Institute Solar Power Station,370.74,41349.0,3.717699736,高雄,24.8,34.0,2025-04-17,15.5,2025-04-15,4.0,2.0,5.1,2025-04-29,250.0,10.3,2025-04-17,250.0,74.0,17.0,2025-04-15,1011.2,203.8
2025,4,金門酒廠太陽光電發電站/Kinmen Kaoliang Liquor Inc. Solar Power Station,910.94,111717.0,4.087975059,金門,20.2,29.4,2025-04-15,9.8,2025-04-01,55.5,9.0,8.7,2025-04-15,80.0,14.3,2025-04-15,100.0,82.0,13.0,2025-04-03,1010.3,159.6
2025,5,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,33796.0,3.548807124,淡水,25.1,33.8,2025-05-23,17.0,2025-05-26,269.5,11.0,9.1,2025-05-02,150.0,16.4,2025-05-02,160.0,80.0,41.0,2025-05-02,1008.7,107.5
2025,5,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,1361.46,136304.0,3.229550061,新屋,25.1,31.3,2025-05-22,17.8,2025-05-26,344.0,9.0,11.3,2025-05-23,240.0,17.1,2025-05-24,50.0,82.0,43.0,2025-05-12,1008.2,150.8
2025,5,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,104022.0,3.696840723,新屋,25.1,31.3,2025-05-22,17.8,2025-05-26,344.0,9.0,11.3,2025-05-23,240.0,17.1,2025-05-24,50.0,82.0,43.0,2025-05-12,1008.2,150.8
